movieId,user_score,language,budget,revenue
36850.0,70,Cantonese,"$750,000.00","$11,500,000.00"
36931.0,71,Cantonese,"$20,000,000.00","$8,700,000.00"
37211.0,65,English,-,-
37240.0,75,English,-,-
37380.0,51,English,"$60,000,000.00","$58,100,000.00"
37382.0,59,English,"$50,000,000.00","$22,900,000.00"
37384.0,63,English,"$3,000,000.00","$18,637,690.00"
37386.0,56,English,"$62,000,000.00","$53,321,673.00"
37444.0,55,French,-,-
37475.0,68,English,"$30,000,000.00","$18,618,284.00"
37477.0,57,English,"$33,000,000.00","$13,485,145.00"
37495.0,73,Japanese,-,-
37545.0,66,German,-,-
37720.0,66,English,"$19,000,000.00","$145,166,804.00"
37727.0,64,English,"$55,000,000.00","$223,387,299.00"
37729.0,76,English,"$40,000,000.00","$118,100,000.00"
37731.0,72,English,-,"$3,154,346.00"
37733.0,72,English,"$32,000,000.00","$60,740,827.00"
37736.0,67,English,"$50,000,000.00","$42,580,321.00"
37739.0,72,English,"$25,000,000.00","$15,431,177.00"
37741.0,70,English,"$7,000,000.00","$49,327,405.00"
37830.0,71,Japanese,-,-
37844.0,67,English,-,-
37853.0,59,English,"$50,000,000.00","$46,117,696.00"
37857.0,64,English,"$4,000,000.00","$973,613.00"
38038.0,71,English,"$30,000,000.00","$192,610,372.00"
38061.0,72,English,"$15,000,000.00","$15,785,148.00"
38095.0,75,Korean,-,-
38159.0,78,Polish,-,-
38164.0,73,English,-,-
38294.0,56,English,-,"$92,076.00"
38304.0,77,English,"$2,000,000.00",-
38388.0,67,English,"$10,000,000.00","$27,600,000.00"
38583.0,64,English,"$2,700,000.00","$3,500,000.00"
38798.0,62,English,-,"$83,073,883.00"
38886.0,69,English,"$1,500,000.00","$11,100,000.00"
38992.0,61,English,"$35,000,000.00","$30,526,509.00"
39183.0,78,English,"$14,000,000.00","$178,043,761.00"
39231.0,62,English,"$57,000,000.00","$52,200,000.00"
39234.0,72,English,"$35,000,000.00","$25,224,242.00"
39292.0,71,English,"$7,000,000.00","$54,600,000.00"
39307.0,70,English,-,-
39381.0,70,English,"$2,000,000.00","$5,048,693.00"
39400.0,45,English,"$18,000,000.00","$46,201,432.00"
39414.0,58,English,"$10,284,523.00","$11,588,205.00"
39427.0,66,English,"$50,000,000.00","$8,342,132.00"
39435.0,61,English,"$75,000,000.00","$142,400,000.00"
39444.0,61,English,"$20,000,000.00","$12,482,775.00"
39446.0,66,English,"$4,000,000.00","$147,748,505.00"
39449.0,60,English,"$22,000,000.00","$67,900,000.00"
39516.0,70,Italian,-,"$11,837,022.00"
39715.0,55,English,"$7,000,000.00",-
39801.0,62,Japanese,"$12,148,397.00","$15,787,492.00"
39869.0,69,Danish,"$14,200,000.00","$674,918.00"
40148.0,64,English,"$27,000,000.00","$7,164,778.00"
40278.0,66,English,"$72,000,000.00","$97,076,152.00"
40339.0,59,English,"$150,000,000.00","$314,400,000.00"
40412.0,71,English,-,-
40414.0,74,French,"$22,000,000.00","$17,709,155.00"
40478.0,44,English,-,-
40491.0,73,Finnish,"$83,038.00",-
40578.0,75,Japanese,-,-
40581.0,62,English,-,"$50,817,508.00"
40583.0,64,English,"$50,000,000.00","$93,974,620.00"
40597.0,60,Finnish,"$1,800,000.00",-
40614.0,63,English,"$22,000,000.00","$57,479,076.00"
40617.0,59,English,-,-
40629.0,81,English,"$28,000,000.00","$121,600,000.00"
40723.0,62,English,"$1,000,000.00","$30,894,796.00"
40732.0,70,English,"$3,500,000.00","$57,130,027.00"
40815.0,78,English,"$150,000,000.00","$895,921,036.00"
40819.0,75,English,"$28,000,000.00","$186,800,000.00"
40826.0,68,English,"$40,000,000.00","$31,670,620.00"
40851.0,64,English,"$65,000,000.00","$65,079,104.00"
40870.0,74,French,-,"$3,692,417.00"
40946.0,64,English,-,-
40955.0,72,English,-,"$3,900,000.00"
40959.0,59,English,-,"$10,157,138.00"
40962.0,62,English,"$45,000,000.00","$72,028,752.00"
40966.0,59,English,"$11,000,000.00","$10,900,000.00"
41014.0,72,Italian,"$500,000.00",-
41285.0,74,English,"$15,000,000.00","$85,306,374.00"
41527.0,69,English,"$2,000,000.00","$3,395,627.00"
41566.0,71,English,"$180,000,000.00","$745,013,115.00"
41569.0,69,English,"$207,000,000.00","$562,363,449.00"
41571.0,77,English,"$85,000,000.00","$162,242,962.00"
41573.0,63,English,"$19,000,000.00","$92,884,429.00"
41617.0,52,English,"$9,000,000.00","$371,000.00"
41627.0,82,Japanese,-,-
41712.0,70,English,-,-
41716.0,63,English,"$10,000,000.00","$17,300,000.00"
41724.0,62,English,-,-
41769.0,62,English,"$12,000,000.00","$84,967.00"
41828.0,79,French,-,-
41863.0,70,English,"$15,000,000.00","$12,036,149.00"
41997.0,72,English,"$70,000,000.00","$130,982,129.00"
42002.0,62,English,"$45,000,000.00","$38,058,335.00"
42004.0,70,English,"$1,000,000.00","$13,350,369.00"
42007.0,56,English,"$70,000,000.00","$88,900,000.00"
42009.0,62,English,"$60,000,000.00","$129,181,830.00"
42011.0,62,English,"$100,000,000.00","$202,026,112.00"
42013.0,56,English,-,"$40,442,437.00"
42015.0,64,English,"$20,000,000.00","$37,700,000.00"
42018.0,67,English,-,-
42176.0,73,Czech,-,-
42191.0,71,English,-,-
42285.0,56,English,"$2,500,000.00",-
42418.0,65,English,"$30,000,000.00","$30,500,000.00"
42422.0,65,Japanese,-,-
42556.0,69,English,-,-
42559.0,72,Japanese,-,-
42602.0,71,English,-,-
42632.0,75,Korean,-,"$23,803,308.00"
42638.0,58,English,-,"$6,876.00"
42718.0,68,French,"$12,000,000.00","$9,584,131.00"
42723.0,60,English,"$4,800,000.00","$81,979,826.00"
42725.0,65,English,"$5,000,000.00","$6,538,177.00"
42728.0,67,English,"$31,000,000.00","$28,000,000.00"
42730.0,74,English,-,"$42,647,449.00"
42732.0,72,English,"$45,000,000.00","$38,399,961.00"
42734.0,62,English,"$8,000,000.00","$110,000,000.00"
42738.0,66,English,"$50,000,000.00","$111,476,513.00"
42740.0,53,English,-,-
42761.0,60,English,-,-
42943.0,53,English,"$28,000,000.00","$358,574.00"
42946.0,72,Cantonese,-,"$18,000,000.00"
43289.0,72,Japanese,-,-
43333.0,68,Hindi,-,"$10,422,387.00"
43376.0,71,German,-,-
43396.0,76,English,"$25,000,000.00","$18,300,000.00"
43419.0,60,English,"$35,000,000.00","$18,381,890.00"
43460.0,62,English,-,"$3,931,707.00"
43549.0,59,English,-,-
43556.0,68,English,"$26,000,000.00","$17,496,992.00"
43558.0,57,English,"$40,000,000.00","$138,300,000.00"
43560.0,67,English,"$25,000,000.00","$123,276,807.00"
43677.0,71,English,-,-
43679.0,61,English,"$25,000,000.00","$118,900,000.00"
43684.0,65,English,-,"$11,400,000.00"
43708.0,67,English,"$3,000,000.00","$11,718,595.00"
43744.0,76,English,"$1,000,000.00","$2,500,000.00"
43836.0,58,English,"$65,000,000.00","$158,851,357.00"
43869.0,64,English,"$50,000,000.00","$69,834,815.00"
43871.0,58,English,"$45,000,000.00","$82,800,000.00"
43904.0,58,English,"$15,000,000.00","$67,062,123.00"
43908.0,60,English,-,-
43912.0,52,English,"$37,665,000.00","$14,655,628.00"
43914.0,62,English,"$3,500,000.00","$113,783.00"
43917.0,70,English,"$40,000,000.00","$120,455,994.00"
43919.0,42,English,"$20,000,000.00","$48,548,426.00"
43921.0,70,English,"$17,000,000.00","$9,500,000.00"
43928.0,52,English,"$30,000,000.00","$31,100,000.00"
43930.0,61,English,"$28,000,000.00","$38,159,905.00"
43932.0,50,English,"$38,000,000.00","$29,907,685.00"
43936.0,64,English,"$55,000,000.00","$65,664,721.00"
44004.0,58,English,"$50,000,000.00","$130,224,158.00"
44020.0,68,English,-,"$6,700,000.00"
44022.0,67,English,"$80,000,000.00","$660,998,756.00"
44189.0,54,English,-,"$2,500,000.00"
44191.0,79,English,"$54,000,000.00","$132,511,035.00"
44193.0,68,English,"$20,000,000.00","$33,900,000.00"
44195.0,72,English,"$6,500,000.00","$24,793,509.00"
44197.0,66,English,"$13,000,000.00","$2,636,637.00"
44199.0,74,English,"$45,000,000.00","$186,003,591.00"
44204.0,69,Tswana,"$3,000,000.00","$9,879,971.00"
44225.0,64,English,"$12,000,000.00","$23,006,849.00"
44238.0,55,English,"$2,000,000.00","$2,300,000.00"
44241.0,59,English,"$1,200,000.00",-
44243.0,46,English,-,-
44301.0,66,Finnish,"$1,380,000.00","$1,615,018.00"
44397.0,64,English,"$15,000,000.00","$69,623,713.00"
44399.0,49,English,"$50,000,000.00","$87,134,280.00"
44511.0,64,English,-,-
44555.0,80,German,"$2,000,000.00","$70,000,000.00"
44597.0,68,Japanese,-,-
44613.0,69,English,"$30,000,000.00","$65,742,992.00"
44633.0,77,English,-,-
44657.0,74,French,-,-
44665.0,75,English,"$27,000,000.00","$56,300,000.00"
44694.0,75,Castilian,"$12,899,867.00","$85,582,407.00"
44709.0,70,English,"$8,000,000.00","$18,948,425.00"
44719.0,79,Portuguese,-,-
44731.0,58,English,"$9,000,000.00","$27,105,095.00"
44759.0,51,English,"$70,000,000.00","$38,629,478.00"
44761.0,68,English,"$475,000.00","$3,900,000.00"
44773.0,48,English,"$150,000.00",-
44777.0,51,English,"$500,000.00",-
44788.0,71,English,-,"$302,179.00"
44828.0,65,English,"$15,000,000.00","$12,800,000.00"
44840.0,59,English,-,-
44849.0,65,French,"$18,000,000.00","$1,831,348.00"
44851.0,64,German,-,-
44864.0,51,English,"$6,500,000.00","$13,400,000.00"
44889.0,65,English,-,"$8,972.00"
44929.0,71,English,-,"$2,105,096.00"
44931.0,62,German,-,-
44937.0,72,French,-,"$5,507,396.00"
44972.0,55,English,"$45,000,000.00","$178,300,000.00"
44974.0,68,English,"$950,000.00","$7,000,000.00"
45028.0,63,English,"$10,000,000.00","$25,978,375.00"
45062.0,60,English,"$60,000,000.00","$78,810,595.00"
45074.0,55,English,"$80,000,000.00","$102,338,515.00"
45081.0,66,English,"$50,000,000.00","$100,600,000.00"
45106.0,50,English,"$17,000,000.00","$16,700,000.00"
45175.0,67,English,"$10,000,000.00","$9,950,133.00"
45183.0,71,Thai,"$6,000,000.00","$27,165,581.00"
45186.0,67,English,"$150,000,000.00","$398,500,000.00"
45208.0,59,English,"$50,000,000.00","$87,528,173.00"
45210.0,71,English,"$15,000,000.00","$76,300,000.00"
45221.0,68,English,-,-
45361.0,56,English,"$14,000,000.00","$29,612,137.00"
45382.0,59,English,"$8,000,000.00","$852,872.00"
45431.0,66,English,"$80,000,000.00","$343,397,247.00"
45440.0,61,English,-,"$3,307,157.00"
45442.0,59,English,"$160,000,000.00","$181,700,000.00"
45447.0,67,English,"$125,000,000.00","$767,800,000.00"
45499.0,64,English,"$210,000,000.00","$459,359,555.00"
45501.0,59,English,"$52,000,000.00","$205,700,000.00"
45503.0,74,English,-,-
45517.0,70,English,"$120,000,000.00","$461,983,149.00"
45635.0,63,English,$90.00,"$1,410,778.00"
45648.0,45,English,-,"$129,201.00"
45658.0,64,English,-,"$878,122.00"
45662.0,56,English,"$25,000,000.00","$119,975,084.00"
45666.0,64,English,"$35,000,000.00","$99,300,000.00"
45668.0,70,English,"$40,000,000.00","$114,830,111.00"
45672.0,63,English,"$82,500,000.00","$240,685,326.00"
45720.0,74,English,"$35,000,000.00","$326,706,115.00"
45722.0,74,English,"$200,000,000.00","$1,065,700,000.00"
45726.0,56,English,"$54,000,000.00","$130,628,903.00"
45728.0,69,English,"$5,000,000.00","$26,888,376.00"
45730.0,56,English,"$70,000,000.00","$72,785,169.00"
45732.0,51,English,-,"$61,108,981.00"
45880.0,67,English,"$40,000,000.00","$60,900,000.00"
45928.0,73,English,"$1,000,000.00","$1,678,874.00"
45950.0,70,English,"$1,000,000.00","$46,243,000.00"
45969.0,69,English,"$6,000,000.00","$11,336,986.00"
46062.0,66,English,"$4,200,000.00",-
46105.0,55,English,-,-
46231.0,51,English,-,-
46322.0,75,Chinese,-,"$68,072,848.00"
46335.0,65,English,"$85,000,000.00","$158,964,610.00"
46337.0,56,English,"$60,000,000.00","$141,700,000.00"
46347.0,76,English,-,-
46367.0,61,English,-,-
46530.0,58,English,"$204,000,000.00","$391,081,192.00"
46559.0,69,English,-,"$1,508,153.00"
46572.0,59,English,"$10,000,000.00",-
46574.0,52,English,"$5,000,000.00","$648,183.00"
46578.0,77,English,"$8,000,000.00","$100,523,181.00"
46664.0,71,English,-,-
46723.0,72,English,"$25,000,000.00","$135,300,000.00"
46772.0,56,English,"$3,500,000.00","$2,300,000.00"
46850.0,70,English,-,-
46855.0,80,French,-,"$741,766.00"
46862.0,66,Italian,-,-
46865.0,59,English,"$64,000,000.00","$101,600,000.00"
46948.0,67,English,"$75,000,000.00","$140,175,006.00"
46965.0,54,English,"$33,000,000.00","$62,022,014.00"
46967.0,66,English,"$4,000,000.00","$31,584,901.00"
46970.0,64,English,"$72,500,000.00","$163,000,000.00"
46972.0,66,English,"$110,000,000.00","$574,480,841.00"
46974.0,61,English,"$65,000,000.00","$163,200,000.00"
46976.0,73,English,"$30,000,000.00","$53,700,000.00"
47044.0,60,English,"$135,000,000.00","$163,800,000.00"
47099.0,79,English,"$55,000,000.00","$307,077,295.00"
47122.0,61,English,"$18,000,000.00","$68,844,775.00"
47124.0,57,English,"$50,000,000.00","$55,200,000.00"
47200.0,66,English,"$12,000,000.00","$42,900,000.00"
47202.0,69,English,"$5,000,000.00",-
47254.0,63,English,"$30,000,000.00","$7,000,000.00"
47261.0,56,English,"$4,000,000.00","$10,639,686.00"
47382.0,69,English,"$12,000,000.00","$114,194,847.00"
47384.0,53,English,"$75,600,000.00","$12,506,188.00"
47404.0,75,Japanese,-,"$36,613.00"
47423.0,66,English,"$700,000.00","$4,911,725.00"
47446.0,62,French,-,-
47465.0,65,English,"$12,000,000.00","$566,611.00"
47491.0,75,Danish,"$3,700,000.00",-
47516.0,53,English,-,"$11,449,638.00"
47518.0,64,English,"$23,000,000.00","$38,505,009.00"
47538.0,69,Italian,-,-
47566.0,67,English,-,-
47610.0,73,English,"$16,500,000.00","$87,892,388.00"
47629.0,70,English,"$15,000,000.00","$123,384,128.00"
47640.0,59,English,"$17,500,000.00","$19,179,969.00"
47644.0,70,English,"$30,000,000.00","$57,800,000.00"
47646.0,56,English,-,-
47721.0,77,French,-,"$48,980.00"
47725.0,70,French,"$15,000,000.00","$9,995,168.00"
47736.0,68,English,-,-
47774.0,74,Italian,-,-
47793.0,60,English,"$15,000.00",-
47810.0,43,English,"$40,000,000.00","$38,805,380.00"
47894.0,74,English,"$6,500,000.00","$22,900,000.00"
47937.0,62,English,-,"$5,515,163.00"
47950.0,61,English,-,"$16,803,753.00"
47952.0,56,English,"$20,000,000.00","$37,597,471.00"
47970.0,60,English,"$20,000,000.00","$15,851,622.00"
47978.0,61,English,"$2,000,000.00","$622,806.00"
47997.0,63,English,"$30,000,000.00","$495,303.00"
47999.0,70,English,-,"$1,013,596.00"
48001.0,70,Korean,"$950,000.00","$2,032,404.00"
48032.0,68,Italian,"$35,000,000.00",-
48043.0,69,English,"$35,000,000.00","$15,304,890.00"
48045.0,75,French,-,-
48082.0,70,French,"$6,000,000.00","$9,524,340.00"
48142.0,56,English,"$50,000,000.00","$49,111,202.00"
48150.0,57,English,-,-
48161.0,71,English,"$30,000,000.00","$41,500,000.00"
48214.0,62,English,-,-
48262.0,68,English,"$25,000.00","$179,780.00"
48304.0,76,English,"$40,000,000.00","$120,700,000.00"
48319.0,66,English,"$60,000,000.00","$17,834,865.00"
48322.0,65,English,"$11,000,000.00","$72,778,712.00"
48326.0,58,English,"$55,000,000.00","$9,450,897.00"
48342.0,62,English,"$450,000.00","$973,525.00"
48385.0,68,English,"$18,000,000.00","$262,600,000.00"
48394.0,78,Castilian,"$19,000,000.00","$83,258,226.00"
48412.0,71,English,"$10,000,000.00","$94,973,540.00"
48414.0,62,English,"$85,000,000.00","$197,300,000.00"
48416.0,55,English,"$20,000,000.00","$17,800,000.00"
48516.0,82,English,"$90,000,000.00","$291,465,000.00"
48518.0,61,English,"$16,000,000.00","$107,400,000.00"
48520.0,56,English,"$12,000,000.00","$38,528,984.00"
48560.0,58,English,"$12,000,000.00","$6,754,898.00"
48593.0,59,English,"$20,000,000.00","$42,500,000.00"
48596.0,59,English,"$20,000,000.00","$22,165,608.00"
48598.0,65,English,"$13,000,000.00","$2,689,799.00"
48638.0,70,Italian,-,-
48649.0,61,Russian,-,-
48678.0,62,English,"$3,200,000.00","$658,573.00"
48696.0,71,English,"$26,000,000.00","$14,800,000.00"
48698.0,72,English,-,"$201,275.00"
48738.0,74,English,"$6,000,000.00","$48,600,000.00"
48741.0,66,English,-,-
48744.0,63,English,"$2,000,000.00","$5,557,564.00"
48774.0,76,English,"$76,000,000.00","$70,595,464.00"
48780.0,82,English,"$40,000,000.00","$109,676,311.00"
48783.0,68,English,"$90,000,000.00","$65,900,000.00"
48872.0,70,French,-,"$767,311.00"
48877.0,64,English,"$10,000,000.00","$164,876,498.00"
48879.0,62,English,"$14,000,000.00","$5,700,000.00"
48883.0,56,English,"$2,000,000.00","$167,000.00"
48982.0,63,English,"$149,000,000.00","$178,120,010.00"
48997.0,74,English,"$60,000,000.00","$135,039,924.00"
49013.0,55,English,"$12,000,000.00","$84,500,122.00"
49110.0,49,English,"$14,000,000.00","$2,000,000.00"
49130.0,67,English,"$35,000,000.00","$42,064,105.00"
49132.0,66,English,-,-
49220.0,58,English,"$12,000,000.00","$5,542,025.00"
49263.0,64,English,-,"$19,791.00"
49265.0,74,English,-,-
49272.0,76,English,"$150,000,000.00","$599,045,960.00"
49274.0,62,English,"$100,000,000.00","$384,335,608.00"
49276.0,57,English,"$4,000,000.00","$4,630,045.00"
49278.0,69,English,"$75,000,000.00","$180,557,550.00"
49280.0,64,English,-,-
49284.0,62,English,-,"$580,527.00"
49286.0,71,English,"$85,000,000.00","$194,168,700.00"
49314.0,64,English,"$2,000,000.00","$6,000,000.00"
49347.0,60,English,-,"$2,209,322.00"
49389.0,70,English,$150.00,-
49396.0,68,English,"$22,000,000.00","$13,405,595.00"
49524.0,70,English,"$35,000,000.00","$46,400,000.00"
49530.0,75,English,"$100,000,000.00","$171,700,000.00"
49647.0,62,English,"$85,000,000.00","$144,000,000.00"
49649.0,51,English,"$100,000,000.00","$249,300,000.00"
49651.0,69,English,"$24,000,000.00","$155,900,000.00"
49666.0,61,English,"$16,800,000.00","$2,312,717.00"
49688.0,68,English,-,-
49735.0,60,English,"$500,000.00","$745,327.00"
49772.0,73,English,"$19,400,000.00","$26,910,847.00"
49793.0,69,English,"$65,000,000.00","$43,500,000.00"
49822.0,63,English,"$85,000,000.00","$100,266,865.00"
49824.0,67,English,"$70,000,000.00","$154,937,680.00"
49910.0,79,English,"$21,000,000.00","$43,095,175.00"
49932.0,70,English,"$15,000,000.00","$4,304,157.00"
49957.0,66,English,"$4,000,000.00","$13,401,952.00"
49961.0,71,English,"$15,000,000.00","$49,814,392.00"
50003.0,52,English,"$21,000,000.00","$7,600,000.00"
50005.0,68,Chinese,"$45,000,000.00","$78,568,977.00"
50064.0,58,English,"$32,000,000.00","$5,914,908.00"
50068.0,75,English,"$19,000,000.00","$68,673,228.00"
50147.0,52,English,"$9,000,000.00","$21,500,000.00"
50158.0,70,English,"$13,000,000.00","$75,511,123.00"
50160.0,66,English,"$30,000,000.00","$35,078,241.00"
50189.0,55,English,-,-
50274.0,66,English,-,-
50354.0,73,French,-,-
50356.0,76,Italian,-,-
50440.0,60,English,-,"$15,291,277.00"
50442.0,66,English,"$9,500,000.00","$32,400,000.00"
50445.0,59,English,"$10,000,000.00","$25,400,000.00"
50514.0,71,Danish,-,-
50601.0,73,English,"$60,000,000.00","$137,587,063.00"
50610.0,52,English,"$2,800,000.00","$472,000.00"
50613.0,43,English,-,-
50658.0,73,English,-,"$238,073.00"
50685.0,67,English,"$1,500,000.00","$22,240,529.00"
50740.0,72,English,-,-
50792.0,59,English,"$25,000,000.00","$16,162,580.00"
50794.0,65,English,"$17,000,000.00","$57,103,895.00"
50796.0,54,English,"$15,000,000.00","$6,300,000.00"
50798.0,39,English,"$20,000,000.00","$86,865,564.00"
50800.0,57,English,"$16,000,000.00","$55,060,212.00"
50802.0,59,English,-,"$69,485,490.00"
50804.0,62,English,"$50,000,000.00","$82,169,884.00"
50806.0,56,English,"$10,000,000.00","$159,814,490.00"
50842.0,66,Danish,"$3,000,000.00","$3,100,000.00"
50851.0,73,English,-,"$163,000.00"
50872.0,78,English,"$150,000,000.00","$623,726,000.00"
50912.0,68,French,"$13,000,000.00","$4,900,000.00"
50923.0,62,English,"$13,000,000.00","$11,130,889.00"
50942.0,59,English,-,-
50954.0,65,English,"$15,500,000.00","$7,385,434.00"
50999.0,55,English,-,-
51037.0,62,English,"$3,700,000.00","$3,419,456.00"
51077.0,56,English,"$110,000,000.00","$228,738,393.00"
51080.0,66,English,"$23,000,000.00","$41,000,000.00"
51082.0,69,English,"$10,000,000.00","$31,600,000.00"
51084.0,64,English,"$40,000,000.00","$145,896,422.00"
51086.0,64,English,"$30,000,000.00","$77,600,000.00"
51088.0,58,English,"$10,000,000.00","$20,342,161.00"
51091.0,69,English,"$15,000,000.00","$10,900,000.00"
51167.0,76,Turkish,-,"$4,187,299.00"
51174.0,60,English,"$7,000,000.00","$3,572,632.00"
51255.0,76,English,"$12,000,000.00","$80,600,000.00"
51314.0,65,Italian,-,-
51357.0,72,English,-,-
51412.0,61,English,"$70,000,000.00","$76,066,841.00"
51471.0,69,English,-,"$32,120,360.00"
51498.0,53,English,"$3,000,000.00",-
51540.0,75,English,"$65,000,000.00","$84,785,914.00"
51545.0,72,Danish,-,-
51562.0,64,English,-,-
51573.0,77,English,$275.00,-
51575.0,60,English,-,"$253,625,427.00"
51662.0,72,English,"$65,000,000.00","$456,082,343.00"
51666.0,55,English,"$3,000,000.00","$4,529,892.00"
51694.0,64,English,-,-
51698.0,63,English,-,"$27,308,918.00"
