movieId,user_score,language,budget,revenue
173209.0,56,English,"$60,000,000.00",-
173235.0,67,Japanese,-,-
173253.0,68,English,-,-
173255.0,69,English,-,-
173291.0,66,English,"$177,200,000.00","$225,973,340.00"
173307.0,47,English,-,-
173317.0,72,English,-,-
173351.0,80,Russian,-,-
173355.0,70,Russian,-,-
173619.0,68,French,-,-
173751.0,45,English,-,-
173925.0,72,English,"$20,000,000.00","$27,975,429.00"
173941.0,64,English,"$30,000,000.00","$100,000,000.00"
173963.0,69,Czech,-,-
174045.0,56,English,-,-
174055.0,75,English,"$150,000,000.00","$527,000,000.00"
174141.0,74,Japanese,-,-
174479.0,70,English,-,-
174551.0,78,Russian,-,"$34,947.00"
174681.0,69,English,-,-
174727.0,72,English,-,"$3,283,369.00"
174737.0,71,Italian,-,-
174815.0,56,English,"$40,000,000.00","$34,200,000.00"
174909.0,67,English,"$29,000,000.00","$48,453,605.00"
175197.0,57,English,"$60,000,000.00","$113,231,078.00"
175199.0,66,English,"$15,000,000.00","$306,500,000.00"
175293.0,77,Russian,-,-
175303.0,72,English,"$40,000,000.00","$701,800,000.00"
175387.0,69,Russian,-,-
175397.0,70,Russian,-,-
175401.0,69,Russian,-,-
175431.0,71,Russian,-,-
175435.0,82,Russian,-,-
175475.0,55,English,"$50,000,000.00","$216,909,830.00"
175485.0,42,English,"$40,000,000.00",-
175569.0,74,English,"$11,000,000.00","$44,998,252.00"
175577.0,70,English,-,-
175585.0,69,English,-,-
175661.0,69,English,"$30,000,000.00","$176,586,701.00"
175705.0,67,French,-,-
175707.0,69,German,-,-
175743.0,66,German,-,-
175781.0,83,German,-,-
176051.0,65,English,-,-
176101.0,70,English,"$104,000,000.00","$410,900,000.00"
176371.0,76,English,"$150,000,000.00","$259,239,658.00"
176389.0,60,English,"$40,000,000.00","$65,100,000.00"
176413.0,55,German,-,-
176415.0,48,German,-,-
176419.0,70,English,"$30,000,000.00","$44,516,999.00"
176423.0,77,English,-,-
176579.0,46,English,-,-
176601.0,76,English,-,-
176621.0,60,Russian,-,-
176751.0,69,English,"$50,000,000.00","$133,511,855.00"
176805.0,62,English,-,-
176935.0,61,English,"$120,000,000.00","$221,600,160.00"
177185.0,57,English,-,-
177285.0,77,Japanese,-,"$29,322,339.00"
177593.0,81,English,"$15,000,000.00","$162,729,321.00"
177615.0,73,English,"$10,000,000.00","$79,000,000.00"
177763.0,67,English,"$55,000,000.00","$352,800,000.00"
177765.0,82,English,"$175,000,000.00","$800,500,000.00"
177939.0,74,Japanese,-,"$3,878,208.00"
178061.0,75,English,"$11,000,000.00","$53,900,000.00"
178111.0,66,Japanese,-,"$26,617,621.00"
178129.0,0,English,-,-
178323.0,74,English,-,-
178613.0,81,English,-,-
178615.0,59,English,-,"$26,409.00"
178827.0,75,English,"$40,000,000.00","$227,300,000.00"
179053.0,68,English,-,-
179073.0,68,French,-,-
179119.0,70,English,"$13,000,000.00","$24,600,000.00"
179133.0,80,English,"$5,500,000.00","$42,187,665.00"
179211.0,61,English,-,-
179401.0,68,English,"$90,000,000.00","$995,339,117.00"
179427.0,70,English,-,-
179491.0,65,English,-,-
179511.0,70,German,-,-
179709.0,64,English,"$25,000,000.00","$15,366,466.00"
179749.0,63,English,-,-
179813.0,64,English,-,-
179815.0,63,English,"$22,000,000.00","$13,025,860.00"
179817.0,74,English,"$30,000,000.00","$150,847,207.00"
179819.0,68,English,"$200,000,000.00","$1,332,698,830.00"
179953.0,63,English,"$28,000,000.00","$130,560,428.00"
180031.0,72,English,"$19,500,000.00","$195,300,000.00"
180045.0,71,English,"$30,000,000.00","$59,284,015.00"
180095.0,81,English,"$20,000,000.00","$305,900,000.00"
180231.0,63,English,"$69,000,000.00","$180,613,180.00"
180265.0,75,English,-,-
180297.0,71,English,"$10,000,000.00","$29,820,616.00"
180497.0,70,English,"$50,000,000.00","$179,769,467.00"
180777.0,50,German,-,-
180985.0,79,English,"$84,000,000.00","$432,800,000.00"
180987.0,72,English,"$111,000,000.00","$295,038,508.00"
181065.0,68,English,-,-
181139.0,54,English,-,-
181315.0,73,English,"$35,000,000.00","$47,756,590.00"
181413.0,78,English,-,-
181659.0,60,English,-,-
181719.0,57,English,-,-
182293.0,64,English,-,-
182297.0,69,English,-,-
182299.0,65,English,-,-
182639.0,73,English,-,-
182715.0,64,English,"$40,000,000.00","$43,070,915.00"
182727.0,49,English,-,-
182731.0,52,English,-,-
182749.0,63,English,-,-
182793.0,66,Italian,-,-
182823.0,62,English,"$90,000,000.00",-
183011.0,64,English,"$30,000,000.00","$119,942,387.00"
183197.0,74,English,-,-
183199.0,75,English,-,-
183227.0,75,English,-,-
183295.0,63,English,"$10,000,000.00","$167,885,588.00"
183301.0,70,English,-,-
183317.0,31,English,-,-
183611.0,69,English,"$37,000,000.00","$117,501,013.00"
183635.0,71,English,"$62,000,000.00","$288,175,335.00"
183897.0,78,English,"$62,770,198.00","$64,337,744.00"
183911.0,49,English,-,-
183959.0,71,English,-,-
184015.0,66,English,"$10,000,000.00",-
184053.0,42,English,-,-
184245.0,50,Flemish,-,-
184253.0,56,English,"$45,000,000.00",-
184349.0,76,Castilian,"$2,600,000.00","$2,985,837.00"
184471.0,64,English,"$94,000,000.00","$274,650,803.00"
184641.0,54,Japanese,"$10,000,000.00",-
184721.0,70,English,"$3,500,000.00","$2,525,738.00"
184791.0,62,English,-,-
184931.0,62,English,"$30,000,000.00","$34,017,028.00"
184987.0,51,English,"$103,000,000.00","$132,675,864.00"
184997.0,80,English,"$17,000,000.00","$66,316,289.00"
185029.0,74,English,"$17,000,000.00","$341,000,000.00"
185031.0,65,English,"$51,000,000.00","$99,630,675.00"
185033.0,62,English,"$15,100,000.00",-
185435.0,55,English,-,-
185473.0,63,English,"$21,000,000.00","$94,017,294.00"
185585.0,61,English,"$150,000,000.00","$290,061,297.00"
186587.0,65,English,"$120,000,000.00","$428,028,233.00"
187031.0,65,English,"$170,000,000.00","$1,310,466,296.00"
187541.0,75,English,"$200,000,000.00","$1,242,805,359.00"
187593.0,75,English,"$110,000,000.00","$785,896,632.00"
187595.0,66,English,"$250,000,000.00","$392,952,373.00"
187717.0,80,English,-,"$22,835,787.00"
188189.0,68,English,"$3,200,000.00","$18,200,000.00"
188301.0,69,English,"$140,000,000.00","$622,674,139.00"
188675.0,75,Italian,-,"$5,080,147.00"
188751.0,71,English,"$75,000,000.00","$395,100,000.00"
188797.0,67,English,"$28,000,000.00","$75,100,000.00"
188833.0,68,English,"$19,116,000.00",-
189043.0,56,English,-,"$557,169.00"
189111.0,40,English,-,-
189333.0,74,English,"$178,000,000.00","$791,700,000.00"
189381.0,68,English,"$16,000,000.00","$20,545,116.00"
189547.0,52,English,-,-
189713.0,75,English,"$15,000,000.00","$93,411,426.00"
190183.0,70,English,"$34,000,000.00","$41,142,379.00"
190207.0,63,Bulgarian,-,-
190209.0,69,English,-,-
190213.0,59,Portuguese,-,-
190215.0,67,Portuguese,-,-
190219.0,65,English,-,-
190221.0,75,French,-,-
191005.0,68,Japanese,-,-
193565.0,74,Japanese,-,-
193567.0,75,Japanese,-,-
193571.0,69,Japanese,-,-
193573.0,77,Japanese,"$3,000,000.00","$21,000,000.00"
193579.0,77,English,-,-
193581.0,77,Japanese,-,-
193583.0,78,Japanese,-,"$6,000,000.00"
193585.0,68,English,-,-
193587.0,82,Japanese,-,-
193609.0,65,English,-,-
